defined_class	defined_class_label	affected_entity_1_super	affected_entity_1_super_label	pato_id	pato_id_label	o
http://purl.obolibrary.org/obo/MP_0009242	thin sperm flagellum	http://purl.obolibrary.org/obo/GO_0036126	sperm flagellum	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0004863	thin spiral ligament	http://purl.obolibrary.org/obo/UBERON_0006725	spiral ligament	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0004364	thin stria vascularis	http://purl.obolibrary.org/obo/UBERON_0002282	stria vascularis of cochlear duct	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0000589	thin tail	http://purl.obolibrary.org/obo/UBERON_0007812	post-anal tail	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0030168	thin upper lip	http://purl.obolibrary.org/obo/UBERON_0001834	upper lip	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0000544	thin urinary bladder urothelium	http://purl.obolibrary.org/obo/UBERON_0004645	urinary bladder urothelium	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0009088	thin uterine horn	http://purl.obolibrary.org/obo/UBERON_0002247	uterine horn	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0009081	thin uterus	http://purl.obolibrary.org/obo/UBERON_0000995	uterus	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0013832	thin vagus nerve	http://purl.obolibrary.org/obo/UBERON_0001759	vagus nerve	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0010556	thin ventricle myocardium compact layer	http://purl.obolibrary.org/obo/UBERON_0004127	compact layer of ventricle	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0000280	thin ventricular wall	http://purl.obolibrary.org/obo/UBERON_0004784	heart ventricle wall	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0009375	thin zona pellucida	http://purl.obolibrary.org/obo/UBERON_0000086	zona pellucida	http://purl.obolibrary.org/obo/PATO_0000592	decreased thickness	mp
http://purl.obolibrary.org/obo/MP_0030336	third pharyngeal arch artery hypoplasia	http://purl.obolibrary.org/obo/UBERON_0003120	pharyngeal arch artery 3	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0013269	third pharyngeal arch hypoplasia	http://purl.obolibrary.org/obo/UBERON_0003114	pharyngeal arch 3	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0003179	thrombocytopenia	http://purl.obolibrary.org/obo/CL_0000233	platelet	http://purl.obolibrary.org/obo/PATO_0001997	decreased amount	mp
http://purl.obolibrary.org/obo/MP_0005505	thrombocytosis	http://purl.obolibrary.org/obo/CL_0000233	platelet	http://purl.obolibrary.org/obo/PATO_0000470	increased amount	mp
http://purl.obolibrary.org/obo/MP_0009559	thymus cortex hyperplasia	http://purl.obolibrary.org/obo/UBERON_0002123	cortex of thymus	http://purl.obolibrary.org/obo/PATO_0000644	hyperplastic	mp
http://purl.obolibrary.org/obo/MP_0000711	thymus cortex hypoplasia	http://purl.obolibrary.org/obo/UBERON_0002123	cortex of thymus	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0000708	thymus hyperplasia	http://purl.obolibrary.org/obo/UBERON_0002370	thymus	http://purl.obolibrary.org/obo/PATO_0000644	hyperplastic	mp
http://purl.obolibrary.org/obo/MP_0001823	thymus hypoplasia	http://purl.obolibrary.org/obo/UBERON_0002370	thymus	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0013591	thymus medulla hyperplasia	http://purl.obolibrary.org/obo/UBERON_0002124	medulla of thymus	http://purl.obolibrary.org/obo/PATO_0000644	hyperplastic	mp
http://purl.obolibrary.org/obo/MP_0013589	thymus medulla hypoplasia	http://purl.obolibrary.org/obo/UBERON_0002124	medulla of thymus	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0030869	thyroid cartilage hypoplasia	http://purl.obolibrary.org/obo/UBERON_0001738	thyroid cartilage	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0003498	thyroid gland hyperplasia	http://purl.obolibrary.org/obo/UBERON_0002046	thyroid gland	http://purl.obolibrary.org/obo/PATO_0000644	hyperplastic	mp
http://purl.obolibrary.org/obo/MP_0003499	thyroid gland hypoplasia	http://purl.obolibrary.org/obo/UBERON_0002046	thyroid gland	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0001198	tight skin	http://purl.obolibrary.org/obo/UBERON_0000014	zone of skin	http://purl.obolibrary.org/obo/PATO_0001809	tight	mp
http://purl.obolibrary.org/obo/MP_0009904	tongue hypoplasia	http://purl.obolibrary.org/obo/UBERON_0001723	tongue	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0030421	tongue muscle hypoplasia	http://purl.obolibrary.org/obo/UBERON_0000378	tongue muscle	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0000295	trabecula carnea hypoplasia	http://purl.obolibrary.org/obo/UBERON_0002511	trabecula carnea	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0010882	trachea hypoplasia	http://purl.obolibrary.org/obo/UBERON_0003126	trachea	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0013497	trachea occlusion	http://purl.obolibrary.org/obo/UBERON_0003126	trachea	http://purl.obolibrary.org/obo/PATO_0000648	obstructed	mp
http://purl.obolibrary.org/obo/MP_0010883	trachea stenosis	http://purl.obolibrary.org/obo/UBERON_0003126	trachea	http://purl.obolibrary.org/obo/PATO_0001847	constricted	mp
http://purl.obolibrary.org/obo/MP_0013753	tracheomalacia	http://purl.obolibrary.org/obo/UBERON_0003604	trachea cartilage	http://purl.obolibrary.org/obo/PATO_0002288	decreased elasticity	mp
http://purl.obolibrary.org/obo/MP_0001201	translucent skin	http://purl.obolibrary.org/obo/UBERON_0000014	zone of skin	http://purl.obolibrary.org/obo/PATO_0001354	translucent	mp
http://purl.obolibrary.org/obo/MP_0011680	tricuspid valve hypoplasia	http://purl.obolibrary.org/obo/UBERON_0002134	tricuspid valve	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0006125	tricuspid valve prolapse	http://purl.obolibrary.org/obo/UBERON_0002134	tricuspid valve	http://purl.obolibrary.org/obo/PATO_0000623	exserted	mp
http://purl.obolibrary.org/obo/MP_0006044	tricuspid valve regurgitation	http://purl.obolibrary.org/obo/UBERON_0002134	tricuspid valve	http://purl.obolibrary.org/obo/PATO_0001628	insufficient	mp
http://purl.obolibrary.org/obo/MP_0006124	tricuspid valve stenosis	http://purl.obolibrary.org/obo/UBERON_0002134	tricuspid valve	http://purl.obolibrary.org/obo/PATO_0001847	constricted	mp
http://purl.obolibrary.org/obo/MP_0001094	trigeminal ganglion hypertrophy	http://purl.obolibrary.org/obo/UBERON_0001675	trigeminal ganglion	http://purl.obolibrary.org/obo/PATO_0000584	hypertrophic	mp
http://purl.obolibrary.org/obo/MP_0004027	trisomy	http://purl.obolibrary.org/obo/GO_0005623	cell	http://purl.obolibrary.org/obo/PATO_0001389	trisomy	mp
http://purl.obolibrary.org/obo/MP_0002213	true hermaphroditism	http://purl.obolibrary.org/obo/UBERON_0000468	multicellular organism	http://purl.obolibrary.org/obo/PATO_0001340	hermaphrodite	mp
http://purl.obolibrary.org/obo/MP_0004477	turbinate hypoplasia	http://purl.obolibrary.org/obo/UBERON_0001762	turbinate bone	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0030414	tympanic membrane perforation	http://purl.obolibrary.org/obo/UBERON_0002364	tympanic membrane	http://purl.obolibrary.org/obo/MPATH_81	perforation	mp
http://purl.obolibrary.org/obo/MP_0030413	tympanic membrane retraction	http://purl.obolibrary.org/obo/UBERON_0002364	tympanic membrane	http://purl.obolibrary.org/obo/PATO_0001477	retracted	mp
http://purl.obolibrary.org/obo/MP_0030084	tympanic ring hypoplasia	http://purl.obolibrary.org/obo/UBERON_0002218	tympanic ring	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0012302	umbilical artery stenosis	http://purl.obolibrary.org/obo/UBERON_0001310	umbilical artery	http://purl.obolibrary.org/obo/PATO_0001847	constricted	mp
http://purl.obolibrary.org/obo/MP_0012305	umbilical cord hemorrhage	http://purl.obolibrary.org/obo/UBERON_0002331	umbilical cord	http://purl.obolibrary.org/obo/MP_0001914	hemorrhage	mp
http://purl.obolibrary.org/obo/MP_0010146	umbilical hernia	http://purl.obolibrary.org/obo/UBERON_0002331	umbilical cord	http://purl.obolibrary.org/obo/PATO_0000643	herniated	mp
http://purl.obolibrary.org/obo/MP_0012303	umbilical vein stenosis	http://purl.obolibrary.org/obo/UBERON_0002066	umbilical vein	http://purl.obolibrary.org/obo/PATO_0001847	constricted	mp
http://purl.obolibrary.org/obo/MP_0000382	underdeveloped hair follicles	http://purl.obolibrary.org/obo/UBERON_0002073	hair follicle	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0004699	unilateral deafness	http://purl.obolibrary.org/obo/MP_0001967	deafness	http://purl.obolibrary.org/obo/PATO_0000634	unilateral	mp
http://purl.obolibrary.org/obo/MP_0011298	ureter hypoplasia	http://purl.obolibrary.org/obo/UBERON_0000056	ureter	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0003587	ureter obstruction	http://purl.obolibrary.org/obo/UBERON_0000056	ureter	http://purl.obolibrary.org/obo/PATO_0000648	obstructed	mp
http://purl.obolibrary.org/obo/MP_0003588	ureter stenosis	http://purl.obolibrary.org/obo/UBERON_0000056	ureter	http://purl.obolibrary.org/obo/PATO_0001847	constricted	mp
http://purl.obolibrary.org/obo/MP_0000535	ureter urothelium hyperplasia	http://purl.obolibrary.org/obo/UBERON_0011947	ureter luminal urothelium	http://purl.obolibrary.org/obo/PATO_0000644	hyperplastic	mp
http://purl.obolibrary.org/obo/MP_0011491	ureteropelvic junction obstruction	http://purl.obolibrary.org/obo/UBERON_0009972	ureteropelvic junction	http://purl.obolibrary.org/obo/PATO_0000648	obstructed	mp
http://purl.obolibrary.org/obo/MP_0011490	ureteropelvic junction stenosis	http://purl.obolibrary.org/obo/UBERON_0009972	ureteropelvic junction	http://purl.obolibrary.org/obo/PATO_0001847	constricted	mp
http://purl.obolibrary.org/obo/MP_0003592	urethra stricture	http://purl.obolibrary.org/obo/UBERON_0000057	urethra	http://purl.obolibrary.org/obo/PATO_0001847	constricted	mp
http://purl.obolibrary.org/obo/MP_0011828	urinary bladder cysts	http://purl.obolibrary.org/obo/UBERON_0001255	urinary bladder	http://purl.obolibrary.org/obo/PATO_0001673	cystic	mp
http://purl.obolibrary.org/obo/MP_0003617	urinary bladder hypoplasia	http://purl.obolibrary.org/obo/UBERON_0001255	urinary bladder	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0009552	urinary bladder obstruction	http://purl.obolibrary.org/obo/UBERON_0001255	urinary bladder	http://purl.obolibrary.org/obo/PATO_0000648	obstructed	mp
http://purl.obolibrary.org/obo/MP_0003614	urinary bladder prolapse	http://purl.obolibrary.org/obo/UBERON_0001255	urinary bladder	http://purl.obolibrary.org/obo/PATO_0000623	exserted	mp
http://purl.obolibrary.org/obo/MP_0009082	uterus cysts	http://purl.obolibrary.org/obo/UBERON_0000995	uterus	http://purl.obolibrary.org/obo/PATO_0001673	cystic	mp
http://purl.obolibrary.org/obo/MP_0002676	uterus hyperplasia	http://purl.obolibrary.org/obo/UBERON_0000995	uterus	http://purl.obolibrary.org/obo/PATO_0000644	hyperplastic	mp
http://purl.obolibrary.org/obo/MP_0009083	uterus hypertrophy	http://purl.obolibrary.org/obo/UBERON_0000995	uterus	http://purl.obolibrary.org/obo/PATO_0000584	hypertrophic	mp
http://purl.obolibrary.org/obo/MP_0001121	uterus hypoplasia	http://purl.obolibrary.org/obo/UBERON_0000995	uterus	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0005577	uterus prolapse	http://purl.obolibrary.org/obo/UBERON_0000995	uterus	http://purl.obolibrary.org/obo/PATO_0000623	exserted	mp
http://purl.obolibrary.org/obo/MP_0012533	uveal coloboma	http://purl.obolibrary.org/obo/UBERON_0001768	uvea	http://purl.obolibrary.org/obo/MP_0005262	coloboma	mp
http://purl.obolibrary.org/obo/MP_0011697	vacuolated lens	http://purl.obolibrary.org/obo/UBERON_0000965	lens of camera-type eye	http://purl.obolibrary.org/obo/PATO_0000941	vacuolated	mp
http://purl.obolibrary.org/obo/MP_0003536	vagina dryness	http://purl.obolibrary.org/obo/UBERON_0000996	vagina	http://purl.obolibrary.org/obo/PATO_0001826	decreased wetness	mp
http://purl.obolibrary.org/obo/MP_0008982	vagina hyperplasia	http://purl.obolibrary.org/obo/UBERON_0000996	vagina	http://purl.obolibrary.org/obo/PATO_0000644	hyperplastic	mp
http://purl.obolibrary.org/obo/MP_0008984	vagina hypoplasia	http://purl.obolibrary.org/obo/UBERON_0000996	vagina	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0005366	variegated coat color	http://purl.obolibrary.org/obo/UBERON_0010166	coat of hair	http://purl.obolibrary.org/obo/PATO_0001615	variant color	mp
http://purl.obolibrary.org/obo/MP_0009214	vas deferens hypoplasia	http://purl.obolibrary.org/obo/UBERON_0001000	vas deferens	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0005489	vascular smooth muscle hyperplasia	http://purl.obolibrary.org/obo/UBERON_0004237	blood vessel smooth muscle	http://purl.obolibrary.org/obo/PATO_0000644	hyperplastic	mp
http://purl.obolibrary.org/obo/MP_0002975	vascular smooth muscle hypertrophy	http://purl.obolibrary.org/obo/UBERON_0004237	blood vessel smooth muscle	http://purl.obolibrary.org/obo/PATO_0000584	hypertrophic	mp
http://purl.obolibrary.org/obo/MP_0003814	vascular smooth muscle hypoplasia	http://purl.obolibrary.org/obo/UBERON_0004237	blood vessel smooth muscle	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0002976	vascular smooth muscle hypotrophy	http://purl.obolibrary.org/obo/UBERON_0004237	blood vessel smooth muscle	http://purl.obolibrary.org/obo/PATO_0000585	hypotrophic	mp
http://purl.obolibrary.org/obo/MP_0005412	vascular stenosis	http://purl.obolibrary.org/obo/UBERON_0001981	blood vessel	http://purl.obolibrary.org/obo/PATO_0001847	constricted	mp
http://purl.obolibrary.org/obo/MP_0000255	vasculature congestion	http://purl.obolibrary.org/obo/UBERON_0001981	blood vessel	http://purl.obolibrary.org/obo/PATO_0001836	congested	mp
http://purl.obolibrary.org/obo/MP_0006137	venoocclusion	http://purl.obolibrary.org/obo/UBERON_0001638	vein	http://purl.obolibrary.org/obo/PATO_0000648	obstructed	mp
http://purl.obolibrary.org/obo/MP_0010706	ventral rotation of lens	http://purl.obolibrary.org/obo/UBERON_0000965	lens of camera-type eye	http://purl.obolibrary.org/obo/PATO_0001659	ventrally rotated	mp
http://purl.obolibrary.org/obo/MP_0010502	ventricle myocardium hypoplasia	http://purl.obolibrary.org/obo/UBERON_0001083	myocardium of ventricle	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0000279	ventricular hypoplasia	http://purl.obolibrary.org/obo/UBERON_0002082	cardiac ventricle	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0010640	ventricular myocardium compact layer hypoplasia	http://purl.obolibrary.org/obo/UBERON_0004125	myocardial compact layer	http://purl.obolibrary.org/obo/MP_0000279	ventricular hypoplasia	mp
http://purl.obolibrary.org/obo/MP_0004667	vertebral body hypoplasia	http://purl.obolibrary.org/obo/UBERON_0001075	bony vertebral centrum	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0004626	vertebral compression	http://purl.obolibrary.org/obo/UBERON_0002412	vertebra	http://purl.obolibrary.org/obo/PATO_0001485	condensed	mp
http://purl.obolibrary.org/obo/MP_0006158	vertical supranuclear palsy	http://purl.obolibrary.org/obo/UBERON_0006323	superior rectus extraocular muscle	http://purl.obolibrary.org/obo/PATO_0000763	paralysed	mp
http://purl.obolibrary.org/obo/MP_0006409	vestibular ganglion hypoplasia	http://purl.obolibrary.org/obo/UBERON_0002824	vestibular ganglion	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0009900	vomer bone hypoplasia	http://purl.obolibrary.org/obo/UBERON_0002396	vomer	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0006242	white pupil	http://purl.obolibrary.org/obo/UBERON_0001771	pupil	http://purl.obolibrary.org/obo/PATO_0000323	white	mp
http://purl.obolibrary.org/obo/MP_0009457	whorled hair	http://purl.obolibrary.org/obo/UBERON_0001037	strand of hair	http://purl.obolibrary.org/obo/PATO_0001951	whorled	mp
http://purl.obolibrary.org/obo/MP_0001211	wrinkled skin	http://purl.obolibrary.org/obo/UBERON_0000014	zone of skin	http://purl.obolibrary.org/obo/PATO_0001810	wrinkled	mp
http://purl.obolibrary.org/obo/MP_0030864	wrist dislocation	http://purl.obolibrary.org/obo/UBERON_0001491	wrist joint	http://purl.obolibrary.org/obo/PATO_0001852	dislocated	mp
http://purl.obolibrary.org/obo/MP_0000624	xerostomia	http://purl.obolibrary.org/obo/UBERON_0000165	mouth	http://purl.obolibrary.org/obo/PATO_0001824	dry	mp
http://purl.obolibrary.org/obo/MP_0004679	xiphoid process foramen	http://purl.obolibrary.org/obo/UBERON_0006430	xiphoid cartilage	http://purl.obolibrary.org/obo/PATO_0002112	perforate	mp
http://purl.obolibrary.org/obo/MP_0003136	yellow coat color	http://purl.obolibrary.org/obo/UBERON_0001037	strand of hair	http://purl.obolibrary.org/obo/PATO_0000324	yellow	mp
http://purl.obolibrary.org/obo/MP_0030377	zygomatic arch hypoplasia	http://purl.obolibrary.org/obo/UBERON_0002500	zygomatic arch	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
http://purl.obolibrary.org/obo/MP_0030112	zygomatic bone hypoplasia	http://purl.obolibrary.org/obo/UBERON_0001683	jugal bone	http://purl.obolibrary.org/obo/PATO_0000645	hypoplastic	mp
