p1,p2,label_x,label_y,cat
http://purl.obolibrary.org/obo/MP_0010596,http://purl.obolibrary.org/obo/HP_0012561,unicuspid aortic valve (MPO),Unicuspid aortic valve (HPO),lexical
http://purl.obolibrary.org/obo/HP_0012561,http://purl.obolibrary.org/obo/MP_0010596,Unicuspid aortic valve (HPO),unicuspid aortic valve (MPO),lexical
http://purl.obolibrary.org/obo/MP_0004699,http://purl.obolibrary.org/obo/HP_0009900,unilateral deafness (MPO),Unilateral deafness (HPO),lexical
http://purl.obolibrary.org/obo/HP_0009900,http://purl.obolibrary.org/obo/MP_0004699,Unilateral deafness (HPO),unilateral deafness (MPO),lexical
http://purl.obolibrary.org/obo/MP_0003604,http://purl.obolibrary.org/obo/HP_0000122,single kidney (MPO),Unilateral renal agenesis (HPO),lexical
http://purl.obolibrary.org/obo/HP_0000122,http://purl.obolibrary.org/obo/MP_0003604,Unilateral renal agenesis (HPO),single kidney (MPO),lexical
http://purl.obolibrary.org/obo/HP_0000073,http://purl.obolibrary.org/obo/MP_0011493,Ureteral duplication (HPO),double ureter (MPO),lexical
http://purl.obolibrary.org/obo/MP_0011493,http://purl.obolibrary.org/obo/HP_0000073,double ureter (MPO),Ureteral duplication (HPO),lexical
http://purl.obolibrary.org/obo/MP_0011298,http://purl.obolibrary.org/obo/HP_0032464,ureter hypoplasia (MPO),Ureteral hypoplasia (HPO),lexical
http://purl.obolibrary.org/obo/HP_0032464,http://purl.obolibrary.org/obo/MP_0011298,Ureteral hypoplasia (HPO),ureter hypoplasia (MPO),lexical
http://purl.obolibrary.org/obo/HP_0006000,http://purl.obolibrary.org/obo/MP_0003587,Ureteral obstruction (HPO),ureter obstruction (MPO),lexical-logical
http://purl.obolibrary.org/obo/MP_0003587,http://purl.obolibrary.org/obo/HP_0006000,ureter obstruction (MPO),Ureteral obstruction (HPO),lexical-logical
http://purl.obolibrary.org/obo/MP_0011767,http://purl.obolibrary.org/obo/HP_0000070,ureterocele (MPO),Ureterocele (HPO),lexical
http://purl.obolibrary.org/obo/HP_0000070,http://purl.obolibrary.org/obo/MP_0011767,Ureterocele (HPO),ureterocele (MPO),lexical
http://purl.obolibrary.org/obo/HP_0000074,http://purl.obolibrary.org/obo/MP_0011491,Ureteropelvic junction obstruction (HPO),ureteropelvic junction obstruction (MPO),lexical
http://purl.obolibrary.org/obo/MP_0011491,http://purl.obolibrary.org/obo/HP_0000074,ureteropelvic junction obstruction (MPO),Ureteropelvic junction obstruction (HPO),lexical
http://purl.obolibrary.org/obo/MP_0011492,http://purl.obolibrary.org/obo/HP_0030735,ureterovesical junction obstruction (MPO),Ureterovesical junction obstruction (HPO),lexical
http://purl.obolibrary.org/obo/HP_0030735,http://purl.obolibrary.org/obo/MP_0011492,Ureterovesical junction obstruction (HPO),ureterovesical junction obstruction (MPO),lexical
http://purl.obolibrary.org/obo/MP_0011801,http://purl.obolibrary.org/obo/HP_0000796,urethra obstruction (MPO),Urethral obstruction (HPO),lexical
http://purl.obolibrary.org/obo/HP_0000796,http://purl.obolibrary.org/obo/MP_0011801,Urethral obstruction (HPO),urethra obstruction (MPO),lexical
http://purl.obolibrary.org/obo/HP_0500006,http://purl.obolibrary.org/obo/MP_0011763,Urethritis (HPO),urethritis (MPO),lexical
http://purl.obolibrary.org/obo/MP_0011763,http://purl.obolibrary.org/obo/HP_0500006,urethritis (MPO),Urethritis (HPO),lexical
http://purl.obolibrary.org/obo/HP_0008716,http://purl.obolibrary.org/obo/MP_0003593,Urethrovaginal fistula (HPO),urethrovaginal fistula (MPO),lexical
http://purl.obolibrary.org/obo/MP_0003593,http://purl.obolibrary.org/obo/HP_0008716,urethrovaginal fistula (MPO),Urethrovaginal fistula (HPO),lexical
http://purl.obolibrary.org/obo/HP_0100577,http://purl.obolibrary.org/obo/MP_0009646,Urinary bladder inflammation (HPO),urinary bladder inflammation (MPO),lexical
http://purl.obolibrary.org/obo/MP_0009646,http://purl.obolibrary.org/obo/HP_0100577,urinary bladder inflammation (MPO),Urinary bladder inflammation (HPO),lexical
http://purl.obolibrary.org/obo/MP_0003280,http://purl.obolibrary.org/obo/HP_0000020,urinary incontinence (MPO),Urinary incontinence (HPO),lexical
http://purl.obolibrary.org/obo/HP_0000020,http://purl.obolibrary.org/obo/MP_0003280,Urinary incontinence (HPO),urinary incontinence (MPO),lexical
http://purl.obolibrary.org/obo/HP_0000016,http://purl.obolibrary.org/obo/MP_0003622,Urinary retention (HPO),ischuria (MPO),lexical
http://purl.obolibrary.org/obo/MP_0003622,http://purl.obolibrary.org/obo/HP_0000016,ischuria (MPO),Urinary retention (HPO),lexical
http://purl.obolibrary.org/obo/HP_0010784,http://purl.obolibrary.org/obo/MP_0009222,Uterine neoplasm (HPO),increased uterus tumor incidence (MPO),lexical
http://purl.obolibrary.org/obo/MP_0009222,http://purl.obolibrary.org/obo/HP_0010784,increased uterus tumor incidence (MPO),Uterine neoplasm (HPO),lexical
http://purl.obolibrary.org/obo/MP_0005515,http://purl.obolibrary.org/obo/HP_0000554,uveitis (MPO),Uveitis (HPO),lexical
http://purl.obolibrary.org/obo/HP_0000554,http://purl.obolibrary.org/obo/MP_0005515,Uveitis (HPO),uveitis (MPO),lexical
http://purl.obolibrary.org/obo/MP_0001144,http://purl.obolibrary.org/obo/HP_0000148,vagina atresia (MPO),Vaginal atresia (HPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0000148,http://purl.obolibrary.org/obo/MP_0001144,Vaginal atresia (HPO),vagina atresia (MPO),lexical-logical
http://purl.obolibrary.org/obo/MP_0003536,http://purl.obolibrary.org/obo/HP_0031088,vagina dryness (MPO),Vaginal dryness (HPO),lexical
http://purl.obolibrary.org/obo/HP_0031088,http://purl.obolibrary.org/obo/MP_0003536,Vaginal dryness (HPO),vagina dryness (MPO),lexical
http://purl.obolibrary.org/obo/HP_0030683,http://purl.obolibrary.org/obo/MP_0003541,Vaginitis (HPO),vaginal inflammation (MPO),lexical
http://purl.obolibrary.org/obo/MP_0003541,http://purl.obolibrary.org/obo/HP_0030683,vaginal inflammation (MPO),Vaginitis (HPO),lexical
http://purl.obolibrary.org/obo/MP_0006136,http://purl.obolibrary.org/obo/HP_0002619,varicose veins (MPO),Varicose veins (HPO),lexical
http://purl.obolibrary.org/obo/HP_0002619,http://purl.obolibrary.org/obo/MP_0006136,Varicose veins (HPO),varicose veins (MPO),lexical
http://purl.obolibrary.org/obo/MP_0012538,http://purl.obolibrary.org/obo/HP_0009922,persistent hyaloid artery (MPO),Vascular remnant arising from the disc (HPO),lexical
http://purl.obolibrary.org/obo/HP_0009922,http://purl.obolibrary.org/obo/MP_0012538,Vascular remnant arising from the disc (HPO),persistent hyaloid artery (MPO),lexical
http://purl.obolibrary.org/obo/HP_0010775,http://purl.obolibrary.org/obo/MP_0010466,Vascular ring (HPO),vascular ring (MPO),lexical
http://purl.obolibrary.org/obo/MP_0010466,http://purl.obolibrary.org/obo/HP_0010775,vascular ring (MPO),Vascular ring (HPO),lexical
http://purl.obolibrary.org/obo/MP_0001864,http://purl.obolibrary.org/obo/HP_0002633,vasculitis (MPO),Vasculitis (HPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0002633,http://purl.obolibrary.org/obo/MP_0001864,Vasculitis (HPO),vasculitis (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0001663,http://purl.obolibrary.org/obo/MP_0006110,Ventricular fibrillation (HPO),ventricular fibrillation (MPO),lexical
http://purl.obolibrary.org/obo/MP_0006110,http://purl.obolibrary.org/obo/HP_0001663,ventricular fibrillation (MPO),Ventricular fibrillation (HPO),lexical
http://purl.obolibrary.org/obo/MP_0010402,http://purl.obolibrary.org/obo/HP_0001629,ventricular septal defect (MPO),Ventricular septal defect (HPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0001629,http://purl.obolibrary.org/obo/MP_0010402,Ventricular septal defect (HPO),ventricular septal defect (MPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0004756,http://purl.obolibrary.org/obo/MP_0008950,Ventricular tachycardia (HPO),ventricular tachycardia (MPO),lexical
http://purl.obolibrary.org/obo/MP_0008950,http://purl.obolibrary.org/obo/HP_0004756,ventricular tachycardia (MPO),Ventricular tachycardia (HPO),lexical
http://purl.obolibrary.org/obo/HP_0002953,http://purl.obolibrary.org/obo/MP_0004626,Vertebral compression fractures (HPO),vertebral compression (MPO),lexical
http://purl.obolibrary.org/obo/MP_0004626,http://purl.obolibrary.org/obo/HP_0002953,vertebral compression (MPO),Vertebral compression fractures (HPO),lexical
http://purl.obolibrary.org/obo/MP_0030253,http://purl.obolibrary.org/obo/HP_0030867,vertical orbital dystopia (MPO),Vertical orbital dystopia (HPO),lexical
http://purl.obolibrary.org/obo/HP_0030867,http://purl.obolibrary.org/obo/MP_0030253,Vertical orbital dystopia (HPO),vertical orbital dystopia (MPO),lexical
http://purl.obolibrary.org/obo/HP_0000076,http://purl.obolibrary.org/obo/MP_0001948,Vesicoureteral reflux (HPO),vesicoureteral reflux (MPO),lexical
http://purl.obolibrary.org/obo/MP_0001948,http://purl.obolibrary.org/obo/HP_0000076,vesicoureteral reflux (MPO),Vesicoureteral reflux (HPO),lexical
http://purl.obolibrary.org/obo/HP_0001586,http://purl.obolibrary.org/obo/MP_0011829,Vesicovaginal fistula (HPO),vesicovaginal fistula (MPO),lexical
http://purl.obolibrary.org/obo/MP_0011829,http://purl.obolibrary.org/obo/HP_0001586,vesicovaginal fistula (MPO),Vesicovaginal fistula (HPO),lexical
http://purl.obolibrary.org/obo/MP_0004329,http://purl.obolibrary.org/obo/HP_0031000,vestibular saccular degeneration (MPO),Vestibular saccular degeneration (HPO),lexical
http://purl.obolibrary.org/obo/HP_0031000,http://purl.obolibrary.org/obo/MP_0004329,Vestibular saccular degeneration (HPO),vestibular saccular degeneration (MPO),lexical
http://purl.obolibrary.org/obo/HP_0003271,http://purl.obolibrary.org/obo/MP_0013328,Visceromegaly (HPO),visceromegaly (MPO),lexical
http://purl.obolibrary.org/obo/MP_0013328,http://purl.obolibrary.org/obo/HP_0003271,visceromegaly (MPO),Visceromegaly (HPO),lexical
http://purl.obolibrary.org/obo/MP_0010016,http://purl.obolibrary.org/obo/HP_0001045,variable depigmentation (MPO),Vitiligo (HPO),lexical
http://purl.obolibrary.org/obo/HP_0001045,http://purl.obolibrary.org/obo/MP_0010016,Vitiligo (HPO),variable depigmentation (MPO),lexical
http://purl.obolibrary.org/obo/MP_0003260,http://purl.obolibrary.org/obo/HP_0002013,vomiting (MPO),Vomiting (HPO),lexical
http://purl.obolibrary.org/obo/HP_0002013,http://purl.obolibrary.org/obo/MP_0003260,Vomiting (HPO),vomiting (MPO),lexical
http://purl.obolibrary.org/obo/HP_0000465,http://purl.obolibrary.org/obo/MP_0012077,Webbed neck (HPO),webbed neck (MPO),lexical
http://purl.obolibrary.org/obo/MP_0012077,http://purl.obolibrary.org/obo/HP_0000465,webbed neck (MPO),Webbed neck (HPO),lexical
http://purl.obolibrary.org/obo/MP_0001263,http://purl.obolibrary.org/obo/HP_0001824,weight loss (MPO),Weight loss (HPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0001824,http://purl.obolibrary.org/obo/MP_0001263,Weight loss (HPO),weight loss (MPO),lexical-logical
http://purl.obolibrary.org/obo/MP_0000085,http://purl.obolibrary.org/obo/HP_0000260,large anterior fontanelle (MPO),Wide anterior fontanel (HPO),lexical
http://purl.obolibrary.org/obo/HP_0000260,http://purl.obolibrary.org/obo/MP_0000085,Wide anterior fontanel (HPO),large anterior fontanelle (MPO),lexical
http://purl.obolibrary.org/obo/MP_0030029,http://purl.obolibrary.org/obo/HP_0010537,wide cranial sutures (MPO),Wide cranial sutures (HPO),lexical-logical
http://purl.obolibrary.org/obo/HP_0010537,http://purl.obolibrary.org/obo/MP_0030029,Wide cranial sutures (HPO),wide cranial sutures (MPO),lexical-logical
http://purl.obolibrary.org/obo/MP_0009881,http://purl.obolibrary.org/obo/HP_0000154,macrostomia (MPO),Wide mouth (HPO),lexical
http://purl.obolibrary.org/obo/HP_0000154,http://purl.obolibrary.org/obo/MP_0009881,Wide mouth (HPO),macrostomia (MPO),lexical
http://purl.obolibrary.org/obo/HP_0000431,http://purl.obolibrary.org/obo/MP_0000449,Wide nasal bridge (HPO),broad nasal bridge (MPO),lexical-logical
http://purl.obolibrary.org/obo/MP_0000449,http://purl.obolibrary.org/obo/HP_0000431,broad nasal bridge (MPO),Wide nasal bridge (HPO),lexical-logical
http://purl.obolibrary.org/obo/MP_0030030,http://purl.obolibrary.org/obo/HP_0002645,Wormian bones (MPO),Wormian bones (HPO),lexical
http://purl.obolibrary.org/obo/HP_0002645,http://purl.obolibrary.org/obo/MP_0030030,Wormian bones (HPO),Wormian bones (MPO),lexical
http://purl.obolibrary.org/obo/MP_0005162,http://purl.obolibrary.org/obo/HP_0031189,carpoptosis (MPO),Wrist drop (HPO),lexical
http://purl.obolibrary.org/obo/HP_0031189,http://purl.obolibrary.org/obo/MP_0005162,Wrist drop (HPO),carpoptosis (MPO),lexical
http://purl.obolibrary.org/obo/HP_0001114,http://purl.obolibrary.org/obo/MP_0003692,Xanthelasma (HPO),xanthoma (MPO),lexical
http://purl.obolibrary.org/obo/MP_0003692,http://purl.obolibrary.org/obo/HP_0001114,xanthoma (MPO),Xanthelasma (HPO),lexical
http://purl.obolibrary.org/obo/MP_0011249,http://purl.obolibrary.org/obo/HP_0003363,abdominal situs inversus (MPO),Abdominal situs inversus (HPO),lexical
http://purl.obolibrary.org/obo/HP_0003363,http://purl.obolibrary.org/obo/MP_0011249,Abdominal situs inversus (HPO),abdominal situs inversus (MPO),lexical
http://purl.obolibrary.org/obo/XPO_0102481,http://purl.obolibrary.org/obo/MP_0001070,abnormal abducens nerve morphology (XPO),abnormal abducens nerve morphology (MPO),lexical
http://purl.obolibrary.org/obo/MP_0001070,http://purl.obolibrary.org/obo/XPO_0102481,abnormal abducens nerve morphology (MPO),abnormal abducens nerve morphology (XPO),lexical
http://purl.obolibrary.org/obo/DDPHENO_0001481,http://purl.obolibrary.org/obo/FYPO_0004803,aberrant actin cytoskeleton organization (DDPHENO),abnormal actin cytoskeleton organization (FYPO),lexical
http://purl.obolibrary.org/obo/FYPO_0004803,http://purl.obolibrary.org/obo/DDPHENO_0001481,abnormal actin cytoskeleton organization (FYPO),aberrant actin cytoskeleton organization (DDPHENO),lexical
http://purl.obolibrary.org/obo/WBPhenotype_0002389,http://purl.obolibrary.org/obo/DDPHENO_0000533,anaphase variant (WBP),aberrant anaphase (DDPHENO),lexical
http://purl.obolibrary.org/obo/DDPHENO_0000533,http://purl.obolibrary.org/obo/WBPhenotype_0002389,aberrant anaphase (DDPHENO),anaphase variant (WBP),lexical
http://purl.obolibrary.org/obo/WBPhenotype_0000736,http://purl.obolibrary.org/obo/DDPHENO_0000005,autophagy variant (WBP),aberrant autophagy (DDPHENO),lexical
http://purl.obolibrary.org/obo/DDPHENO_0000005,http://purl.obolibrary.org/obo/WBPhenotype_0000736,aberrant autophagy (DDPHENO),autophagy variant (WBP),lexical
http://purl.obolibrary.org/obo/DDPHENO_0001331,http://purl.obolibrary.org/obo/MP_0011592,aberrant catalase activity (DDPHENO),abnormal catalase activity (MPO),lexical
http://purl.obolibrary.org/obo/MP_0011592,http://purl.obolibrary.org/obo/DDPHENO_0001331,abnormal catalase activity (MPO),aberrant catalase activity (DDPHENO),lexical
http://purl.obolibrary.org/obo/PHIPO_0000434,http://purl.obolibrary.org/obo/DDPHENO_0001105,abnormal catalytic activity (PHIPO),aberrant catalytic activity (DDPHENO),lexical
http://purl.obolibrary.org/obo/DDPHENO_0001105,http://purl.obolibrary.org/obo/PHIPO_0000434,aberrant catalytic activity (DDPHENO),abnormal catalytic activity (PHIPO),lexical
http://purl.obolibrary.org/obo/DDPHENO_0001044,http://purl.obolibrary.org/obo/FYPO_0001872,aberrant cell adhesion (DDPHENO),abnormal cell adhesion (FYPO),lexical
http://purl.obolibrary.org/obo/FYPO_0001872,http://purl.obolibrary.org/obo/DDPHENO_0001044,abnormal cell adhesion (FYPO),aberrant cell adhesion (DDPHENO),lexical
http://purl.obolibrary.org/obo/WBPhenotype_0001744,http://purl.obolibrary.org/obo/XPO_0133340,cell adhesion variant (WBP),abnormal cell adhesion (XPO),lexical-logical
http://purl.obolibrary.org/obo/XPO_0133340,http://purl.obolibrary.org/obo/WBPhenotype_0001744,abnormal cell adhesion (XPO),cell adhesion variant (WBP),lexical-logical
http://purl.obolibrary.org/obo/WBPhenotype_0000740,http://purl.obolibrary.org/obo/DDPHENO_0001418,cell cycle variant (WBP),aberrant cell cycle (DDPHENO),lexical
http://purl.obolibrary.org/obo/DDPHENO_0001418,http://purl.obolibrary.org/obo/WBPhenotype_0000740,aberrant cell cycle (DDPHENO),cell cycle variant (WBP),lexical
http://purl.obolibrary.org/obo/MP_0003077,http://purl.obolibrary.org/obo/FYPO_0000011,abnormal cell cycle (MPO),abnormal cell cycle (FYPO),lexical
http://purl.obolibrary.org/obo/FYPO_0000011,http://purl.obolibrary.org/obo/MP_0003077,abnormal cell cycle (FYPO),abnormal cell cycle (MPO),lexical
http://purl.obolibrary.org/obo/DDPHENO_0001267,http://purl.obolibrary.org/obo/WBPhenotype_0000729,aberrant cell death (DDPHENO),cell death variant (WBP),lexical
http://purl.obolibrary.org/obo/WBPhenotype_0000729,http://purl.obolibrary.org/obo/DDPHENO_0001267,cell death variant (WBP),aberrant cell death (DDPHENO),lexical
http://purl.obolibrary.org/obo/DDPHENO_0001013,http://purl.obolibrary.org/obo/WBPhenotype_0000354,aberrant cell differentiation (DDPHENO),cell differentiation variant (WBP),lexical
http://purl.obolibrary.org/obo/WBPhenotype_0000354,http://purl.obolibrary.org/obo/DDPHENO_0001013,cell differentiation variant (WBP),aberrant cell differentiation (DDPHENO),lexical
http://purl.obolibrary.org/obo/DDPHENO_0000264,http://purl.obolibrary.org/obo/MP_0020846,aberrant cell motility (DDPHENO),abnormal cell motility (MPO),lexical
http://purl.obolibrary.org/obo/MP_0020846,http://purl.obolibrary.org/obo/DDPHENO_0000264,abnormal cell motility (MPO),aberrant cell motility (DDPHENO),lexical
http://purl.obolibrary.org/obo/PLANP_0000094,http://purl.obolibrary.org/obo/DDPHENO_0000412,abnormal cell-cell adhesion (PLANP),aberrant cell-cell adhesion (DDPHENO),lexical
http://purl.obolibrary.org/obo/DDPHENO_0000412,http://purl.obolibrary.org/obo/PLANP_0000094,aberrant cell-cell adhesion (DDPHENO),abnormal cell-cell adhesion (PLANP),lexical
http://purl.obolibrary.org/obo/FYPO_0000860,http://purl.obolibrary.org/obo/DDPHENO_0001005,abnormal metabolic process (FYPO),aberrant cellular metabolic process (DDPHENO),lexical
http://purl.obolibrary.org/obo/DDPHENO_0001005,http://purl.obolibrary.org/obo/FYPO_0000860,aberrant cellular metabolic process (DDPHENO),abnormal metabolic process (FYPO),lexical
http://purl.obolibrary.org/obo/FYPO_0000628,http://purl.obolibrary.org/obo/DDPHENO_0001008,abnormal cellular process (FYPO),aberrant cellular process (DDPHENO),lexical
http://purl.obolibrary.org/obo/DDPHENO_0001008,http://purl.obolibrary.org/obo/FYPO_0000628,aberrant cellular process (DDPHENO),abnormal cellular process (FYPO),lexical
http://purl.obolibrary.org/obo/FYPO_0000152,http://purl.obolibrary.org/obo/DDPHENO_0000211,abnormal cellular response to nitrogen starvation (FYPO),aberrant cellular response to nitrogen starvation (DDPHENO),lexical
http://purl.obolibrary.org/obo/DDPHENO_0000211,http://purl.obolibrary.org/obo/FYPO_0000152,aberrant cellular response to nitrogen starvation (DDPHENO),abnormal cellular response to nitrogen starvation (FYPO),lexical
